ville,quartier,type_bien,surface_habitable,nb_pieces,nb_chambres,etage,ascenseur,etat,annee_construction,balcon,terrasse,parking,chauffage,classe_energie,distance_centre,distance_transport,score_commerces,prix,annee_vente,mois_vente
3,3,0,67.66,2,3,2,0,3,1897,0,0,0,2,1,7.13,428.6,1,169806.15,2020,5
13,11,0,54.33,2,1,6,1,0,1994,0,0,0,2,1,2.7,345.17,10,191426.62,2022,10
8,17,3,220.59,4,3,0,0,0,1989,1,0,1,4,5,3.92,205.08,6,677067.24,2023,3
8,12,0,128.09,6,3,0,0,0,1994,0,0,1,0,3,3.31,196.11,4,538037.84,2021,3
9,17,3,147.54,5,3,0,0,1,1948,1,0,2,0,7,5.92,448.47,7,513997.32,2022,12
8,11,0,92.65,3,2,10,1,2,1970,0,1,0,4,3,6.17,437.33,1,481395.35,2020,10
11,12,4,25.08,1,1,4,1,0,1990,0,1,0,4,5,4.45,251.2,8,57729.78,2020,5
1,12,4,24.8,1,0,7,1,0,2014,0,0,2,2,3,2.85,252.94,8,119478.61,2023,6
4,17,3,185.14,5,3,0,0,3,1965,1,0,1,2,5,2.84,497.18,3,469922.55,2022,5
1,11,0,60.76,3,2,6,1,0,1996,1,0,0,2,7,8.17,895.72,8,265370.65,2020,5
0,3,3,172.08,7,6,0,0,2,1992,0,0,0,2,1,1.87,185.79,7,495024.45,2022,6
4,12,1,157.41,4,2,5,1,3,2006,0,0,0,0,2,4.35,326.43,4,573994.38,2021,10
7,3,3,125.4,4,4,0,0,1,1869,1,0,2,0,3,3.28,447.29,10,468361.0,2022,8
4,11,0,96.24,3,2,0,0,1,2018,0,0,0,3,5,4.01,186.65,5,214890.61,2022,11
1,12,0,800.0,4,3,2,0,1,2008,0,1,2,2,2,0.96,615.92,5,392404.82,2022,5
3,12,0,85.97,4,3,1,0,0,2009,0,0,0,2,1,6.57,234.79,4,191892.14,2021,3
4,3,0,78.08,4,4,6,1,0,2023,0,1,2,1,3,8.53,258.22,5,329417.96,2020,10
7,7,4,47.86,1,0,4,1,0,1970,1,0,1,2,5,3.54,294.85,10,181783.06,2021,7
7,3,4,34.65,1,3,0,0,3,1902,0,0,0,4,3,6.0,75.4,5,156644.08,2022,6
10,9,0,69.14,3,3,2,0,2,2003,0,0,0,2,2,2.08,123.27,9,1106057.51,2020,1
4,7,0,80.26,4,4,0,0,0,1917,1,0,2,0,7,4.11,252.94,7,276968.89,2022,7
12,11,0,68.17,2,0,5,1,0,1993,0,0,1,3,3,5.62,211.96,4,241331.33,2022,9
9,11,2,100.44,4,3,2,0,0,1963,0,0,1,3,7,5.17,551.14,5,607925.2,2023,8
14,12,3,225.09,4,3,0,0,0,1854,0,0,1,3,1,6.42,252.94,5,654429.08,2021,11
5,13,3,158.61,6,4,0,0,4,1970,1,1,0,1,3,11.74,281.73,4,365452.12,2022,2
7,17,0,49.61,2,2,1,0,1,2000,0,0,2,4,1,1.79,840.87,5,219315.27,2022,3
6,6,3,193.14,5,4,0,0,3,1904,0,0,1,1,4,7.75,144.78,9,576481.86,2023,7
14,17,0,69.27,2,1,3,0,0,1851,1,0,1,2,4,4.28,486.77,6,223426.48,2023,2
11,3,0,118.6,4,2,0,0,0,1965,0,0,1,2,1,1.81,341.66,4,354675.25,2021,9
13,3,3,200.81,4,4,0,0,3,1851,1,0,0,2,1,2.52,384.13,10,885689.56,2021,3
4,7,3,248.31,5,5,0,0,4,2016,1,1,2,1,3,6.84,315.05,7,485738.74,2020,5
1,7,0,95.57,3,2,1,0,0,2003,0,0,0,3,7,9.31,264.64,6,296601.84,2023,1
5,4,0,104.51,5,4,1,0,1,1982,0,0,1,1,2,2.01,150.39,6,466392.91,2022,9
6,6,0,84.88,4,3,7,1,0,1970,0,1,0,2,3,2.4,148.62,5,374897.81,2021,1
14,12,0,97.51,4,3,2,0,1,1970,1,1,1,3,2,2.8,129.92,3,356580.21,2022,1
4,3,3,144.76,6,4,0,0,0,1986,1,1,0,2,4,2.19,713.62,7,357733.28,2023,1
10,16,2,142.54,5,4,3,1,0,1970,0,0,0,2,2,5.31,875.93,5,1972681.4,2020,1
13,12,0,54.09,3,3,3,0,0,2017,0,1,0,3,3,4.94,500.77,2,186236.3,2022,6
5,4,0,75.23,3,2,4,1,3,2004,0,0,0,0,4,4.94,544.75,6,339369.25,2021,3
9,3,0,65.45,2,1,1,0,1,1956,0,1,0,0,3,6.66,193.93,1,375516.9,2021,8
0,3,3,185.41,5,5,0,0,1,1988,0,0,0,4,3,10.0,231.27,7,314393.63,2022,7
10,9,0,67.81,2,1,0,0,3,1966,1,1,1,0,3,6.02,146.97,8,1117790.94,2023,3
6,2,4,21.62,1,3,0,0,0,2015,0,0,0,2,5,3.98,179.87,9,72600.71,2023,12
11,12,0,53.47,3,3,1,0,0,1981,0,0,0,3,1,8.75,252.94,5,99498.09,2022,5
5,18,3,132.71,4,3,0,0,0,1977,1,0,1,2,3,4.99,252.94,5,537435.2,2021,4
10,10,2,126.0,4,3,3,1,1,1970,0,1,0,4,3,10.55,366.76,4,1091750.41,2021,1
13,12,2,127.17,4,3,1,0,0,1958,0,0,0,0,2,4.98,673.07,2,498061.27,2022,11
9,12,1,106.13,6,5,2,0,1,1921,0,0,0,2,5,2.74,219.42,9,474553.43,2022,5
10,0,4,35.83,1,0,0,0,3,1943,1,0,0,4,0,6.02,352.26,5,441278.75,2022,10
8,12,2,113.42,4,3,4,0,0,1951,0,0,2,3,7,3.19,934.19,10,517979.91,2021,12
9,17,0,85.26,3,3,6,1,0,1923,0,0,0,2,2,2.66,252.94,4,454906.18,2020,6
0,11,0,76.51,4,3,0,0,0,2002,0,1,1,0,7,9.27,276.47,9,196065.33,2022,9
6,8,0,96.55,3,3,1,0,1,1851,1,1,0,1,3,5.25,88.19,8,380947.76,2022,3
11,11,4,24.24,1,0,2,0,4,2014,1,0,0,2,2,4.83,675.5,2,50000.0,2020,6
13,11,1,78.94,4,4,1,0,0,1916,1,0,1,2,3,4.4,76.47,2,301902.19,2020,6
12,3,0,73.41,4,3,0,0,4,1885,0,1,1,0,2,4.14,308.52,9,273883.7,2023,3
4,12,3,178.87,5,4,0,0,0,1970,1,0,1,2,2,4.74,252.94,9,433686.74,2023,8
1,12,4,22.93,1,0,0,0,3,2023,0,1,0,0,7,1.13,133.44,6,121668.99,2023,12
2,12,2,95.93,4,3,7,1,2,1931,0,0,2,3,7,6.46,75.54,1,390104.95,2022,4
3,3,3,199.48,7,3,0,0,3,1917,1,0,0,3,4,10.59,659.26,5,363463.24,2021,1
3,17,1,135.92,5,4,5,0,2,1932,1,0,1,4,3,4.41,305.11,6,366265.69,2023,6
1,17,0,72.54,3,1,8,1,4,1970,0,1,1,2,3,6.84,857.03,1,255686.68,2020,8
2,7,0,50.78,3,3,2,0,0,1970,0,0,0,0,6,3.78,530.67,2,109850.16,2022,2
1,17,3,197.58,4,3,0,0,1,1952,1,0,0,2,2,6.59,543.67,7,560139.26,2020,5
5,13,0,78.44,3,2,6,1,1,2001,0,0,0,2,1,5.21,103.9,8,400473.83,2022,7
6,6,0,65.78,3,2,6,1,3,2011,1,0,2,2,4,4.65,883.72,9,288465.02,2023,10
13,11,4,41.89,1,0,6,1,1,2020,1,0,2,4,2,19.74,279.67,5,106876.15,2023,9
9,17,4,17.61,1,0,0,0,1,1971,0,0,0,3,2,8.31,174.63,9,65999.49,2022,7
5,13,4,30.38,1,0,4,1,0,1939,0,0,0,0,5,5.22,118.61,1,132007.23,2021,4
6,19,0,88.95,3,2,3,1,4,1975,0,0,0,2,7,12.85,158.4,10,228220.05,2023,7
4,7,3,129.78,6,5,0,0,1,2008,0,0,2,3,0,1.98,501.9,2,343534.56,2021,4
8,3,0,53.03,2,0,3,0,1,1871,1,0,0,3,1,2.38,701.87,5,202887.21,2020,11
3,12,0,122.17,6,5,3,1,1,2013,0,1,0,4,4,4.79,380.28,4,230726.78,2021,3
13,11,3,200.18,4,3,0,0,3,1936,0,1,1,1,4,8.24,41.36,2,603798.3,2023,8
1,7,0,111.9,5,3,5,1,1,1948,0,0,1,4,3,5.84,46.47,8,467372.16,2020,7
10,9,0,97.46,3,3,8,0,1,1956,0,0,1,3,2,8.82,89.25,2,816536.03,2022,1
12,17,4,33.99,1,0,6,1,1,2013,0,0,0,0,4,10.27,537.77,5,84832.77,2022,3
13,17,0,127.64,4,3,6,1,4,1929,0,0,1,2,1,5.56,431.84,7,339473.45,2022,10
7,7,1,123.23,4,3,3,0,1,1936,0,1,0,0,1,1.62,76.3,5,587927.23,2021,8
11,17,3,169.18,4,3,0,0,3,1992,0,0,0,1,1,1.49,157.52,6,421786.52,2023,11
2,3,1,145.22,7,5,4,1,2,2016,1,0,0,3,1,12.17,65.26,6,530406.81,2022,12
6,19,0,100.19,5,4,2,0,3,1909,1,0,1,2,3,6.62,168.63,5,519368.92,2023,5
14,17,3,193.73,5,3,0,0,3,1972,0,0,0,1,2,10.78,74.41,4,445326.77,2020,8
4,17,0,65.76,2,2,2,0,3,2013,0,0,0,3,7,6.02,256.69,10,211955.76,2020,9
8,12,4,40.77,1,1,7,1,1,2010,0,0,1,2,3,12.81,175.01,1,122308.93,2022,5
4,11,0,65.44,3,2,7,1,3,2017,0,1,2,3,3,6.83,128.78,10,272489.34,2020,8
13,7,0,77.18,4,4,4,0,3,2012,1,0,2,3,7,5.1,252.94,2,289317.92,2021,1
3,3,2,95.85,4,2,6,1,1,1949,1,0,0,0,6,6.75,286.03,3,201191.22,2021,11
2,7,0,61.06,2,1,2,0,2,1934,0,0,2,3,7,14.84,141.72,5,177170.77,2022,4
14,12,0,45.1,2,1,2,0,2,2012,1,0,1,3,3,3.48,221.69,9,193753.36,2022,8
7,3,0,73.08,3,2,6,1,0,1990,1,0,0,3,5,5.17,213.64,9,346855.31,2023,10
9,12,3,188.77,5,4,0,0,1,1958,0,1,1,3,0,7.53,529.12,6,835456.77,2022,8
10,0,0,126.0,4,3,2,0,0,1990,1,1,0,3,7,6.58,254.62,8,1136521.1,2020,1
14,17,0,64.05,3,1,0,0,0,1948,1,0,0,2,5,3.13,491.93,10,209736.04,2022,2
6,8,0,77.93,3,3,2,0,4,1977,0,0,1,1,0,1.23,118.59,3,227782.31,2022,8
1,7,3,170.07,5,3,0,0,1,1937,1,0,0,3,4,9.47,94.7,5,431712.74,2023,10
7,17,4,34.77,1,0,2,0,4,1976,0,0,0,0,7,7.58,300.26,7,82471.12,2023,4
10,1,0,70.22,3,2,1,0,0,2014,0,0,2,3,7,1.29,104.58,1,789631.5,2020,6
12,17,0,90.52,3,1,2,0,0,1997,1,0,0,2,7,3.52,60.63,6,354331.43,2020,6
8,3,0,59.21,2,0,7,1,0,1984,1,0,0,3,7,7.72,749.73,3,210349.8,2023,7
1,12,0,76.07,3,2,6,1,1,1939,0,0,1,2,4,14.98,415.95,9,197862.72,2020,10
13,12,0,83.52,4,3,2,0,2,1894,0,1,1,0,3,4.41,378.49,5,469709.63,2022,2
14,7,3,222.13,5,3,0,0,0,1990,0,0,1,2,7,8.64,119.83,7,551307.19,2021,4
3,11,3,202.03,5,4,0,0,0,1977,0,1,1,0,4,1.13,489.44,8,438758.67,2020,9
10,0,1,116.59,5,5,5,1,0,1934,0,0,1,0,2,4.06,693.59,8,1199123.67,2023,3
11,17,0,61.08,2,0,1,0,0,2016,0,0,1,2,1,3.66,10.82,7,152062.43,2022,4
5,18,3,273.99,5,3,0,0,2,1975,1,0,2,2,2,1.81,622.8,6,1564958.43,2023,3
11,11,3,148.23,4,3,0,0,0,1977,0,0,0,0,2,1.67,107.14,4,284437.69,2023,11
9,12,3,132.07,5,4,0,0,0,1947,0,0,0,0,4,1.68,466.44,7,504462.18,2022,11
11,12,2,102.01,4,2,5,1,3,2009,1,1,0,3,3,2.79,227.47,10,322391.11,2023,11
12,12,0,52.84,2,1,3,1,1,2011,0,0,0,1,4,8.73,131.31,10,128052.09,2022,3
9,17,0,83.26,4,3,5,1,1,1990,0,0,1,3,4,5.44,258.09,9,398037.82,2021,11
7,11,3,172.7,5,4,0,0,0,1907,1,1,0,4,5,7.11,121.57,7,524476.12,2020,12
8,7,0,71.27,3,2,4,0,4,1903,0,0,1,3,3,10.43,51.76,8,161154.67,2020,12
7,17,0,73.51,3,2,1,0,1,1970,0,1,0,3,3,6.35,276.88,7,287269.07,2022,5
5,15,0,65.68,2,2,6,1,0,1920,0,0,0,0,4,2.13,238.94,10,382326.3,2022,3
6,6,0,47.02,2,1,3,1,0,1951,0,0,0,1,3,3.11,252.94,2,171362.16,2023,10
8,11,3,214.05,5,4,0,0,0,1928,0,0,2,4,5,6.07,252.94,10,530610.32,2022,10
11,17,0,67.21,2,0,5,1,0,1948,1,0,0,0,1,5.32,216.25,7,179644.95,2023,2
3,3,0,53.32,3,2,0,0,1,2017,1,0,1,3,2,2.42,453.69,7,136759.77,2023,4
4,17,3,119.12,4,4,0,0,4,1995,0,0,1,3,0,2.04,241.78,1,233581.96,2020,1
6,2,3,233.38,5,3,0,0,3,1918,1,0,0,4,5,3.21,33.77,1,723744.81,2021,4
8,7,1,107.89,5,4,4,0,1,1986,0,0,0,0,3,7.5,223.3,2,301554.34,2022,2
8,7,0,68.63,3,3,1,0,0,1871,0,0,0,0,4,3.21,252.94,10,230071.47,2020,4
5,13,1,130.23,7,6,6,1,4,2022,0,0,0,2,3,2.36,184.83,7,472119.18,2021,10
13,3,3,153.66,4,3,0,0,2,1973,1,0,0,2,1,3.49,77.61,1,671636.61,2022,7
11,11,4,20.86,1,1,8,1,0,1970,0,0,0,3,1,3.72,252.94,8,51398.26,2023,12
5,18,0,64.13,2,0,0,0,4,1970,1,0,0,2,0,1.38,211.2,3,233497.95,2023,9
8,12,3,182.6,6,5,0,0,1,1966,1,0,0,3,7,1.84,337.85,3,535633.84,2023,12
10,0,2,101.11,4,4,5,1,3,1972,1,0,0,3,5,12.67,32.61,1,199379.06,2021,4
6,14,2,96.29,4,3,0,0,0,1985,1,1,0,3,4,2.46,177.46,5,476577.19,2021,8
5,13,0,57.01,2,2,6,1,0,1882,1,0,0,0,2,4.82,326.74,5,291556.87,2023,6
13,17,0,83.8,3,2,0,0,0,1953,0,0,1,1,3,2.6,209.15,10,292081.07,2020,5
2,7,3,181.42,5,5,0,0,0,1959,0,0,0,2,3,3.06,252.94,10,456433.24,2022,4
14,7,2,131.39,4,3,1,0,3,1922,0,1,0,0,5,7.06,89.4,5,607240.94,2021,10
7,12,0,71.38,3,2,1,0,4,1938,0,0,0,2,4,2.44,100.69,7,145529.68,2022,2
8,11,3,156.13,7,6,0,0,2,1938,0,0,1,2,5,20.46,412.44,5,345061.91,2020,8
11,17,4,24.27,1,0,5,1,3,1970,0,1,0,0,0,5.75,210.05,8,75119.64,2023,2
4,11,4,27.68,1,0,1,0,3,1970,1,0,0,0,6,5.47,252.94,2,82361.24,2021,2
14,3,3,120.44,4,3,0,0,4,2014,1,0,2,2,2,3.96,725.02,5,309120.56,2022,10
9,11,0,81.68,4,4,3,0,4,1948,1,0,1,0,2,10.15,434.46,5,282870.7,2023,6
3,3,1,105.89,4,3,3,0,1,2010,1,0,1,0,7,5.29,8.75,4,268801.1,2022,4
3,7,3,220.47,4,3,0,0,0,2008,0,0,2,3,7,7.73,387.21,3,337670.96,2021,1
0,7,4,29.93,1,1,2,0,4,1965,0,0,0,0,2,5.14,267.44,10,50000.0,2021,4
0,12,0,46.78,2,1,3,1,2,1982,0,0,1,4,4,3.33,127.12,8,149214.89,2022,3
1,11,3,179.01,4,4,0,0,3,1979,0,0,1,4,5,8.27,201.03,4,526790.29,2021,5
13,11,0,132.52,4,2,0,0,3,1948,0,0,0,2,3,13.57,130.68,6,370751.76,2023,11
4,3,0,83.72,4,3,6,1,0,1970,1,0,0,3,7,5.25,121.48,10,320007.27,2021,8
2,7,4,38.77,1,0,1,0,0,1927,0,0,1,1,4,14.45,446.61,7,84488.63,2020,4
2,3,3,226.45,5,3,0,0,1,1970,0,1,0,2,1,11.52,544.89,3,482241.93,2021,3
1,7,3,141.74,6,6,0,0,2,1980,0,0,0,2,4,3.19,46.9,4,523011.82,2021,11
13,3,0,72.15,3,1,7,1,0,1952,1,0,2,3,2,14.86,252.94,8,238294.06,2022,4
11,7,3,143.19,4,3,0,0,0,1971,1,0,0,2,6,5.63,114.14,10,230867.74,2022,9
10,9,0,89.96,4,2,3,1,3,1902,1,0,0,3,2,7.2,129.24,7,1075070.69,2022,11
11,7,3,143.56,6,5,0,0,3,1909,1,0,1,3,3,4.42,71.43,2,310266.68,2021,3
7,3,0,71.23,3,2,4,1,4,1995,0,0,1,1,4,2.29,708.36,9,241771.28,2023,8
14,11,4,38.26,1,0,1,0,2,2012,0,0,2,2,2,3.39,272.46,9,163894.5,2020,10
6,6,4,37.05,1,0,1,0,0,1950,0,1,1,3,3,10.89,288.33,2,151666.41,2020,7
2,3,0,78.37,3,2,3,1,0,1961,0,0,1,4,1,9.96,204.09,3,206335.2,2023,9
3,12,0,104.76,4,3,1,0,4,1957,0,0,1,1,7,5.96,467.53,4,131201.01,2020,10
13,11,3,203.92,4,2,0,0,3,1968,0,1,2,0,1,5.95,80.96,1,841236.49,2021,8
11,11,3,150.5,6,5,0,0,0,1962,0,1,0,4,4,4.14,252.94,9,275993.8,2022,4
6,8,4,21.02,1,1,2,0,2,1959,1,0,1,2,1,7.24,202.69,5,103538.48,2021,12
7,12,3,140.29,4,3,0,0,3,1985,0,1,0,2,1,4.82,245.86,2,528698.29,2023,11
8,17,0,93.76,3,2,2,0,3,1943,0,0,1,2,4,4.51,163.33,3,322473.73,2022,4
9,7,0,83.44,4,3,1,0,2,1970,1,0,1,0,2,2.81,89.75,6,639330.07,2022,11
14,12,0,105.11,4,3,1,0,3,1948,0,0,1,0,2,5.04,687.34,7,377245.26,2022,2
7,3,0,85.9,4,3,8,1,1,1935,1,0,0,3,2,10.46,201.59,10,307916.21,2023,5
7,3,3,205.07,6,6,0,0,4,2020,0,0,0,2,3,4.43,3.47,8,477476.81,2021,10
11,11,0,81.35,3,1,3,1,0,1937,1,0,1,2,3,4.44,455.53,10,203686.66,2021,2
10,16,1,100.57,5,3,6,1,1,1973,1,0,2,3,1,7.72,84.74,4,1249455.28,2022,6
1,3,4,24.98,1,0,0,0,3,1951,1,0,2,2,4,10.47,1057.27,9,129324.36,2022,7
2,12,2,94.77,3,2,0,0,2,1970,0,0,0,2,4,2.17,356.5,6,379019.36,2022,7
9,12,2,100.62,4,3,3,0,1,2018,1,0,1,3,2,2.95,125.01,9,582583.2,2021,12
14,3,0,105.95,5,4,6,1,1,1957,0,0,1,2,2,9.8,235.04,9,380354.08,2023,8
8,12,4,36.82,1,1,4,1,0,1983,0,0,0,4,4,8.62,397.01,7,112832.86,2020,2
8,12,0,71.66,4,4,4,1,3,2007,1,0,0,2,3,3.24,131.9,3,272642.14,2020,12
5,18,0,84.16,4,4,0,0,0,1975,1,0,0,1,2,4.39,503.14,6,410979.62,2022,11
7,17,4,34.29,1,3,8,1,0,1970,1,0,0,3,2,9.64,209.1,6,131266.29,2022,10
13,11,0,108.84,6,4,3,1,1,1998,0,0,0,2,7,12.12,66.74,5,219609.73,2021,4
10,16,1,108.89,4,3,0,0,0,1958,0,0,0,4,3,6.65,121.69,6,1161121.95,2020,3
9,12,3,181.45,5,4,0,0,3,1970,0,0,0,3,4,2.83,189.57,10,777146.42,2020,8
11,17,4,38.59,1,1,2,0,1,1970,0,0,2,2,2,2.96,894.46,2,98283.28,2022,2
8,12,0,63.46,3,3,0,0,1,1888,0,1,0,2,3,6.16,589.76,4,222673.41,2020,5
14,12,3,239.7,4,3,0,0,0,1970,0,0,0,2,5,7.63,47.43,7,588009.68,2023,7
5,18,0,91.54,4,3,2,0,0,1906,1,0,1,3,1,5.22,252.94,6,503629.75,2020,1
3,11,4,23.46,1,0,5,1,3,1963,1,0,0,1,1,10.22,159.69,9,57100.07,2023,1
2,7,0,123.8,4,3,2,0,0,1970,0,0,0,1,4,9.75,148.63,5,286814.7,2020,4
14,3,3,227.25,6,3,0,0,2,2014,0,0,2,0,1,9.06,413.22,4,1013179.28,2022,10
10,1,0,88.19,4,4,2,0,1,1910,0,0,0,2,3,11.31,358.42,1,648677.86,2022,11
13,7,0,47.9,2,1,3,1,0,1998,0,0,0,2,3,4.37,240.83,1,143978.66,2021,5
5,13,3,154.52,4,3,0,0,3,1990,0,1,1,1,2,4.91,204.65,7,744214.33,2020,9
3,12,0,78.53,3,1,3,1,0,1881,1,0,0,1,3,7.92,131.46,7,149353.9,2022,9
5,4,4,32.6,1,0,3,0,0,1991,1,0,0,2,3,9.0,392.65,5,134573.13,2023,1
1,12,0,76.83,3,2,3,0,1,2020,1,0,0,3,1,4.84,313.28,5,297929.09,2022,9
9,3,0,55.37,2,2,0,0,0,1972,1,0,0,3,4,1.26,194.98,1,329466.69,2022,2
5,13,3,163.38,4,3,0,0,0,1945,0,1,1,0,5,8.81,252.94,5,583110.85,2021,6
12,17,0,72.51,4,4,3,0,1,1974,0,0,2,2,7,10.92,252.94,2,187077.53,2021,2
1,12,0,46.15,2,1,10,1,1,1914,0,0,0,0,0,4.15,184.81,2,197790.19,2023,10
1,7,4,36.26,1,3,5,1,3,2018,1,1,0,2,3,13.45,252.94,4,166366.35,2023,3
10,9,0,115.78,4,3,1,0,3,1956,1,0,0,3,0,5.11,252.94,1,1516370.16,2021,2
12,7,0,73.83,3,2,4,1,1,1966,0,0,0,2,5,15.22,553.31,10,180969.87,2021,2
6,14,0,88.46,4,3,2,0,2,1961,0,0,1,4,3,11.68,252.94,5,362714.66,2023,10
14,17,0,59.49,3,2,1,0,0,1869,0,0,0,2,0,7.05,111.05,10,216978.51,2022,8
2,17,3,1200.0,4,3,0,0,0,1874,0,0,1,3,3,6.6,139.45,7,404143.32,2020,6
13,7,0,83.2,3,2,5,0,1,1970,0,1,2,3,3,8.38,167.46,8,293043.95,2020,2
4,3,4,42.65,1,0,1,0,3,1970,0,1,1,3,5,3.52,61.37,3,176815.38,2020,2
14,17,0,107.18,7,6,6,1,2,1970,1,0,0,2,2,3.66,597.89,5,535230.15,2022,9
5,5,0,88.14,3,2,2,0,4,1942,0,1,0,3,3,10.62,819.9,5,316802.8,2023,6
13,3,0,63.98,3,3,5,0,0,1956,0,0,1,3,3,4.87,157.26,8,233184.21,2020,10
8,7,3,148.89,5,5,0,0,3,2022,0,0,1,3,1,3.46,101.69,8,474949.55,2020,5
6,19,1,157.26,4,4,1,0,2,1970,0,1,0,3,6,10.78,327.66,5,749901.68,2020,6
8,12,3,122.94,5,4,0,0,4,1983,0,0,1,0,2,8.68,345.21,7,204941.44,2023,1
12,3,1,90.92,4,3,4,1,3,1908,0,0,0,0,4,2.35,368.53,10,418823.23,2023,8
0,11,0,66.1,3,2,1,0,1,2017,0,0,1,1,4,4.36,783.68,1,147856.38,2020,10
8,12,0,86.28,4,2,0,0,0,1970,1,0,1,0,4,17.35,691.32,10,183143.78,2020,1
11,7,0,114.57,5,4,6,1,3,2002,0,0,0,0,1,4.22,381.84,9,292601.3,2020,5
9,12,0,117.59,4,3,6,1,0,2013,0,0,0,0,3,6.16,145.59,3,630172.91,2022,12
14,12,0,43.85,2,1,7,1,1,2006,0,0,0,0,4,2.7,239.28,3,153445.59,2020,5
4,7,0,82.03,3,2,0,0,0,1975,0,1,0,3,4,4.62,270.74,7,292297.85,2021,6
11,7,0,75.15,4,2,5,1,1,2020,0,0,1,2,2,6.84,132.22,9,168355.55,2021,5
0,11,0,61.35,2,1,6,1,1,1986,1,0,1,0,3,5.14,370.48,1,125887.72,2020,10
10,1,0,43.29,2,1,2,0,0,1998,0,1,2,0,4,3.65,544.06,10,506785.18,2023,10
4,17,0,75.01,3,2,3,1,2,1939,1,0,0,2,3,7.14,452.47,4,259764.76,2021,5
8,17,2,90.56,3,3,2,0,3,1962,0,0,1,1,2,12.81,347.26,9,376078.27,2023,1
5,18,0,85.36,3,1,2,0,1,1979,1,1,1,2,4,11.06,157.72,5,311883.98,2023,7
3,3,4,31.09,1,1,6,1,3,1921,0,0,1,3,4,4.46,303.04,10,90339.33,2022,11
6,19,3,116.34,4,2,0,0,1,1970,1,0,1,2,5,2.71,152.63,9,438229.95,2020,9
2,17,0,71.71,3,2,2,0,0,1910,0,1,0,3,4,7.68,424.13,3,181197.89,2023,11
7,7,0,52.67,3,3,2,0,0,1970,0,1,0,0,3,2.75,271.06,8,209792.24,2023,3
4,11,0,80.99,4,3,0,0,0,1890,0,0,1,3,3,0.66,61.85,10,281981.04,2022,5
2,3,3,201.17,4,3,0,0,3,1908,1,0,0,2,7,2.78,127.26,4,425236.32,2021,1
2,3,0,68.29,3,2,4,1,0,1981,0,0,0,0,6,18.44,102.2,1,123901.07,2020,5
8,12,0,105.19,5,3,0,0,0,1965,0,1,0,1,3,2.69,180.13,3,430003.13,2022,6
6,2,0,81.4,3,2,0,0,0,1852,1,0,0,2,7,1.77,105.12,7,358777.73,2023,1
13,7,2,117.49,4,3,4,1,4,1960,0,0,0,1,2,2.34,82.25,1,284465.75,2021,4
14,11,0,76.63,4,2,4,1,3,1970,0,0,1,0,2,4.64,551.49,3,270957.13,2020,7
2,3,3,165.38,5,4,0,0,4,2008,0,0,0,3,5,10.27,40.06,9,229913.02,2020,9
1,12,3,164.0,4,2,0,0,0,1989,0,1,1,1,7,5.13,252.77,5,691313.13,2022,12
0,17,2,90.04,3,3,1,0,1,1993,0,1,0,0,4,11.52,252.94,4,218244.05,2023,7
9,17,3,240.62,6,5,0,0,1,2018,0,0,0,0,4,8.64,252.94,6,682618.57,2023,11
6,14,3,164.92,5,3,0,0,1,1970,0,0,0,2,4,8.28,144.64,3,386828.22,2022,5
5,15,2,171.05,7,7,8,1,1,1925,1,1,1,3,5,6.45,161.87,9,1249240.86,2023,1
12,11,4,37.25,1,0,5,1,2,2016,0,1,1,1,2,8.83,339.64,10,169961.51,2021,6
5,18,0,73.2,3,2,4,1,2,1950,1,1,2,2,4,6.34,159.92,8,450015.0,2023,2
6,6,0,78.52,3,2,5,0,0,1932,0,0,1,0,4,5.76,155.53,9,269525.14,2022,3
5,13,4,37.47,1,0,2,0,0,1945,0,0,1,3,6,2.7,232.23,5,162914.0,2023,8
2,7,4,41.14,1,0,3,0,4,1929,0,0,1,3,5,13.42,65.26,3,50000.0,2020,11
14,17,3,173.6,6,4,0,0,3,1862,1,0,0,3,7,2.01,252.94,5,552527.5,2022,12
5,13,3,210.42,4,3,0,0,1,1966,0,0,0,3,1,2.63,186.73,6,797735.91,2022,6
4,12,3,199.44,4,4,0,0,1,1987,0,0,0,0,6,5.27,223.84,4,322845.65,2023,5
1,7,0,90.78,3,2,6,1,0,1962,1,1,0,0,3,5.1,102.78,1,510486.76,2022,9
5,15,3,210.56,4,3,0,0,1,1938,1,0,0,3,1,8.42,698.66,4,1000050.64,2021,5
1,7,0,65.33,3,3,0,0,4,1970,0,0,1,2,2,5.11,351.25,4,184830.41,2023,5
3,3,1,159.17,5,4,6,1,1,1959,0,0,2,2,3,2.48,147.18,5,352806.28,2020,1
8,7,4,34.14,1,0,2,0,2,2005,1,0,1,0,1,2.02,300.72,2,195594.88,2022,9
10,10,3,214.93,4,4,0,0,3,1930,0,0,1,3,3,4.78,528.42,5,1868344.4,2020,8
14,7,0,75.88,4,3,3,1,0,1951,0,0,0,3,5,3.45,322.39,5,237160.57,2021,5
0,12,0,80.7,4,2,2,0,1,2000,0,0,0,0,4,3.17,120.07,7,170852.08,2023,3
2,3,0,65.27,3,2,4,1,0,1871,0,0,1,0,7,2.78,737.91,6,186753.09,2023,9
10,16,3,138.02,6,6,0,0,0,1970,1,0,0,0,5,5.87,371.07,6,1181253.96,2022,9
